"Cylinders","Price","Brand_encoded","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","DriveType_encoded","FuelType_encoded","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Kilometres_num","age","Price_log"
4,8990,29,141,13,0,1,0,1,127,142,3,146862,17,3.95380799766531
4,22990,17,189,4,0,1,0,1,207,478,0,45512,7,4.36155786144052
4,59990,29,453,4,0,1,2,1,314,326,0,27951,6,4.77808610132506
4,18990,14,151,4,0,1,0,1,88,185,0,66964,7,4.27854783377585
4,21990,17,111,13,0,1,0,1,240,459,3,51966,7,4.34224497854712
4,17995,21,228,28,0,1,0,1,159,97,5,172450,8,4.25517598449353
4,23990,17,189,4,0,1,0,2,207,165,0,65737,8,4.38004835073693
4,24888,39,171,4,0,1,0,1,127,324,0,41278,6,4.39600744770516
4,16990,23,150,4,0,1,0,1,240,459,0,152373,12,4.23021893988738
6,81990,55,482,28,0,1,4,3,211,458,5,63000,8,4.91376618330016
4,7995,23,150,4,0,1,0,1,170,97,0,235600,18,3.90287278544608
4,36990,39,181,7,0,1,0,1,207,408,1,35766,8,4.5680960720186
4,21990,13,256,30,0,1,2,2,240,118,4,233069,8,4.34224497854712
4,21888,17,259,28,0,1,0,1,247,242,5,131897,8,4.34022592125719
4,29950,29,141,4,0,0,0,3,211,410,0,102890,10,4.47641132713374
4,24995,44,263,13,0,1,0,3,135,97,3,105363,9,4.39787051599537
4,26495,17,258,28,0,1,0,1,162,504,5,88501,7,4.42318031510479
4,14995,21,188,13,0,1,0,1,198,97,3,119130,11,4.17597543174951
6,71950,50,483,28,0,1,4,2,303,316,5,113018,11,4.85703683429019
5,32999,29,348,30,0,1,3,2,290,112,4,167746,9,4.51851393987789
6,8990,42,405,28,0,1,3,2,148,5,5,297935,16,3.95380799766531
4,9999,18,251,28,0,1,4,1,98,42,5,186419,17,4
6,24990,20,261,28,0,1,0,3,228,165,5,130920,9,4.39778363450951
4,13999,22,277,30,0,1,2,2,193,112,4,196264,16,4.14612803567824
4,38990,20,198,28,0,1,3,1,100,195,5,30787,4,4.59096437365715
4,24990,17,189,4,0,1,0,1,148,165,0,63718,6,4.39778363450951
4,30000,23,223,28,0,1,0,1,247,460,5,2524,3,4.47713573096112
4,25990,22,241,28,0,1,4,2,127,388,5,112908,9,4.41482298924042
4,19490,25,140,17,1,1,0,3,69,420,0,15,3,4.28983412148503
4,24900,39,306,12,0,1,2,2,217,246,2,178792,13,4.39621678829097
4,29888,18,159,13,0,0,4,3,198,410,3,118778,26,4.47551138503771
4,5990,23,47,12,0,0,2,1,159,245,2,369953,25,3.77749931959037
4,14995,14,151,4,0,1,0,1,314,97,0,97437,9,4.17597543174951
4,16999,33,334,28,0,1,4,3,127,46,5,148000,12,4.23044892137827
4,28888,20,240,28,0,1,0,1,173,388,5,33257,8,4.46073250889167
4,15995,23,150,4,0,0,0,3,314,307,0,180139,19,4.20401139546148
6,59900,45,504,13,0,1,4,3,247,160,3,66025,8,4.77743407265403
4,17999,42,267,28,0,1,2,2,198,572,5,78907,14,4.25527250510331
4,14888,33,237,4,0,1,0,3,159,558,0,94375,10,4.17286552991699
4,22800,26,132,7,0,1,0,3,207,97,1,152494,8,4.35795389458634
6,46950,47,420,13,0,1,2,3,207,242,3,75921,7,4.67164484665233
4,27990,14,274,28,0,1,3,1,207,572,5,31393,9,4.44701841424766
4,69988,42,265,13,0,1,2,3,219,532,3,5507,3,4.84502978837576
4,23990,17,189,4,0,1,0,1,219,245,0,94193,7,4.38004835073693
4,14888,44,376,4,0,1,4,3,314,410,0,207245,15,4.17286552991699
4,12999,39,210,13,0,1,0,1,98,520,3,99026,15,4.11394335230684
6,21990,20,261,28,0,1,3,3,228,384,5,127550,9,4.34224497854712
4,39888,18,362,13,0,1,4,3,228,568,3,59081,10,4.60085314887124
6,19880,39,336,28,0,1,3,1,240,540,5,149456,16,4.29843822531076
4,10950,20,57,28,0,1,4,1,155,80,5,200774,14,4.03945377896174
4,34990,21,228,28,0,1,4,2,207,489,5,64378,7,4.54395635426559
4,14990,13,83,28,0,1,0,1,127,245,5,95071,10,4.17583060416225
4,32999,33,334,28,0,1,4,3,176,333,5,55000,9,4.51851393987789
6,16995,29,126,13,0,1,2,1,247,97,3,171093,13,4.23034672241748
4,14880,26,132,4,0,1,0,3,298,97,0,40856,14,4.17263211668629
4,10990,14,151,4,0,1,0,1,314,142,0,135594,15,4.04103720786703
6,10990,47,369,28,0,1,3,1,207,572,5,199571,19,4.04103720786703
4,9999,17,102,28,0,0,0,1,193,112,5,200589,11,4
4,24705,23,127,4,0,1,0,1,247,405,0,29220,9,4.39280243708366
4,8990,29,141,4,0,1,0,1,98,142,0,125699,17,3.95380799766531
4,34990,17,258,28,0,1,0,1,219,485,5,23126,6,4.54395635426559
6,13990,39,333,30,0,1,2,1,76,326,4,290000,15,4.14584875659054
4,14989,23,283,28,0,1,4,1,170,105,5,202100,13,4.17580163284828
4,7995,13,29,13,0,1,0,1,219,97,3,104335,17,3.90287278544608
5,23990,23,323,30,0,1,3,2,170,245,4,185244,8,4.38004835073693
4,32800,45,275,13,0,1,2,3,240,558,3,110250,10,4.51588708419527
4,23888,17,189,4,0,1,0,1,198,277,0,42153,10,4.37819797044592
4,38888,39,361,28,0,1,4,1,207,513,5,75113,7,4.58982677575055
4,23990,17,189,4,0,1,0,1,240,165,0,82292,7,4.38004835073693
4,33999,15,250,28,0,1,0,1,88,333,5,51770,7,4.53147891704226
4,28999,15,202,4,0,1,0,1,314,504,0,94546,8,4.46239799789896
4,9990,39,333,30,0,0,2,1,207,105,4,303119,20,3.99960895897142
6,61950,45,499,28,0,1,4,3,211,557,5,112808,6,4.79204832105876
4,11990,39,248,13,0,1,0,1,148,97,3,176886,18,4.07885540297977
4,16999,13,83,28,0,1,4,2,155,112,5,183378,7,4.23044892137827
4,15778,23,127,4,0,1,0,1,247,410,0,106946,8,4.19807947617103
4,22705,25,140,4,0,1,0,3,157,405,0,1446,3,4.35614063351813
6,7995,38,56,28,0,1,3,2,219,97,5,248751,17,3.90287278544608
4,17990,26,132,7,0,1,0,3,198,222,1,100970,12,4.25505530355744
4,29900,21,228,28,0,1,0,1,207,485,5,34806,5,4.4756857129806
4,27878,17,259,28,0,1,0,1,148,420,5,57742,6,4.44527719186963
4,19999,17,189,4,0,1,0,1,118,504,0,123425,8,4.30102999566398
4,12990,20,68,13,0,1,0,1,159,185,3,144683,13,4.11364258277174
4,40888,17,298,28,0,1,4,2,240,568,5,54303,4,4.61160648938064
4,12999,23,150,4,0,0,0,1,148,160,0,143226,11,4.11394335230684
4,27996,22,241,28,0,1,4,2,240,384,5,123952,8,4.44711149729765
4,34990,15,250,28,0,1,0,1,88,195,5,22189,6,4.54395635426559
4,13995,13,83,28,0,1,0,1,198,97,5,118912,10,4.14600393381087
4,39990,21,288,28,0,1,4,2,240,478,5,64720,7,4.60196226407481
6,25999,38,274,28,0,1,2,3,173,504,5,98864,10,4.41497334797082
4,21995,39,361,28,0,1,0,1,207,532,5,138450,8,4.34234371100984
5,16888,41,62,4,0,0,0,3,314,118,0,111965,13,4.22760393569659
6,8995,29,126,13,0,1,2,1,170,97,3,246148,15,3.95404944676359
4,41998,23,283,28,0,1,0,1,187,504,5,2734,3,4.62323894992999
4,49800,33,456,7,0,1,0,2,207,535,1,47865,8,4.69723806344489
6,31990,13,310,28,0,1,0,1,240,478,5,147886,7,4.50502781581696
4,30888,39,210,4,0,1,0,4,207,357,0,46395,4,4.48980384868631
4,39999,39,210,4,0,1,0,4,240,333,0,9803,3,4.60205999132796
4,31990,23,283,28,0,1,4,1,173,195,5,109787,8,4.50502781581696
4,33950,29,348,30,0,1,2,2,207,217,4,53362,7,4.53085257060727
4,24995,21,188,4,0,1,0,1,173,97,0,57418,6,4.39787051599537
4,25995,17,189,4,0,1,0,1,173,97,0,33836,8,4.41490652829503
4,25999,17,258,28,0,1,0,1,193,333,5,66242,10,4.41497334797082
4,44987,20,236,30,0,1,3,2,247,242,4,49181,6,4.65309668646918
6,37800,38,274,28,0,1,3,3,155,406,5,52378,10,4.57750328895726
4,15999,20,198,28,0,1,0,1,159,520,5,119924,12,4.20411998265593
4,16950,20,349,28,0,0,3,2,207,18,5,309774,24,4.22919532387664
4,22990,44,375,28,0,1,4,3,211,410,5,109666,9,4.36155786144052
4,43990,17,298,28,0,1,4,2,170,238,5,83438,6,4.64336383443755
4,16887,14,151,4,0,1,0,1,148,410,0,95573,7,4.2275782202996
4,24990,23,150,13,0,1,0,1,136,160,3,53343,7,4.39778363450951
4,8990,22,241,28,0,1,0,1,155,420,5,265211,9,3.95380799766531
4,43880,33,237,4,0,1,0,3,207,449,0,22132,6,4.64227651611173
4,24315,33,237,7,0,1,0,3,228,384,1,101393,7,4.3858921347124
4,28990,26,264,28,0,1,3,3,170,420,5,104575,7,4.46226319593422
4,31990,18,200,28,0,1,4,1,312,410,5,45318,8,4.50502781581696
4,35888,40,328,30,0,0,2,2,240,307,4,6532,8,4.55496135745466
4,29800,30,215,12,0,1,2,2,207,97,2,38308,4,4.47423083747207
4,8995,20,57,28,0,0,0,1,148,67,5,184256,14,3.95404944676359
4,16990,21,188,13,0,1,0,1,159,388,3,88693,10,4.23021893988738
4,32888,33,207,12,0,1,0,3,240,410,2,97327,6,4.51705066882822
4,13999,17,189,4,0,0,0,1,159,520,0,149912,11,4.14612803567824
6,25990,33,454,28,0,1,4,3,211,384,5,78369,14,4.41482298924042
4,14950,39,181,7,0,1,0,1,148,160,1,203585,15,4.17467024148705
4,12990,39,181,7,0,1,0,1,207,332,1,269626,15,4.11364258277174
4,33705,29,260,28,0,1,4,3,200,405,5,30553,6,4.52770721644854
4,41950,39,333,30,0,1,3,2,207,217,4,111382,8,4.62274231771074
4,16999,44,415,28,0,1,4,2,219,420,5,148512,14,4.23044892137827
4,25990,17,258,28,0,1,4,1,276,410,5,53520,9,4.41482298924042
4,33990,21,331,7,0,1,0,2,159,224,1,100966,10,4.5313639415202
4,16444,22,89,13,0,1,0,1,207,186,3,131757,8,4.21603387781867
4,28990,17,258,28,0,1,4,1,244,410,5,138172,7,4.46226319593422
4,25995,39,306,12,0,1,2,1,159,142,2,140082,11,4.41490652829503
6,21984,44,415,28,0,1,4,2,247,217,5,124470,12,4.34212646995573
4,29990,30,215,12,0,1,2,2,193,478,2,36516,4,4.47699094682793
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,11390,23,127,4,0,1,0,1,247,108,0,139289,16,4.05656185185946
4,15995,45,299,13,0,1,2,3,211,75,3,104900,15,4.20401139546148
4,18990,22,277,30,0,1,3,2,207,97,4,253555,11,4.27854783377585
4,23995,18,362,13,0,0,4,3,207,97,3,138199,13,4.38013885326542
4,16984,20,52,13,0,1,0,1,198,217,3,72927,10,4.23006555120605
4,21950,23,223,28,0,1,4,2,155,238,5,158831,10,4.34145430975306
4,22990,21,188,4,0,1,0,1,207,485,0,108541,6,4.36155786144052
5,38990,29,348,30,0,0,3,2,159,198,4,88961,9,4.59096437365715
4,14900,42,109,4,0,0,2,3,170,384,0,133884,13,4.17321541471489
4,68888,45,479,28,0,1,4,3,240,388,5,42159,6,4.83814988053333
4,54800,39,361,28,0,1,4,1,170,535,5,28785,4,4.73878848349385
4,19990,39,171,4,0,1,0,1,207,332,0,73318,9,4.30083451916161
4,26790,18,201,28,0,1,4,1,198,518,5,82951,8,4.42798892437255
4,14880,33,207,12,0,0,0,3,198,97,2,204361,10,4.17263211668629
4,12995,13,46,13,0,1,0,1,211,97,3,65108,11,4.11380970267295
6,47888,47,369,28,0,1,4,3,340,568,5,136480,7,4.68023576836405
4,24990,20,349,28,0,1,3,2,62,286,5,285146,18,4.39778363450951
4,19999,20,198,28,0,1,3,1,294,112,5,117407,10,4.30102999566398
5,36950,23,323,30,0,1,3,2,136,217,4,130067,9,4.56762619614371
4,16990,22,89,13,0,1,0,1,219,97,3,151465,11,4.23021893988738
4,29999,22,254,28,0,1,0,1,76,540,5,23363,7,4.47712125471966
4,8995,23,150,13,0,1,0,1,211,67,3,102673,20,3.95404944676359
4,11990,29,117,7,0,1,0,1,240,324,1,130596,14,4.07885540297977
4,15990,33,237,4,0,1,0,3,159,198,0,108759,12,4.20387562327733
6,89800,47,492,28,0,1,4,3,207,535,5,36809,4,4.95328117288182
6,14950,13,256,30,0,1,2,1,159,551,4,227125,14,4.17467024148705
4,23900,39,243,12,0,1,2,2,98,142,2,188166,11,4.37841607188523
4,16990,22,277,30,0,1,3,2,148,572,4,221757,13,4.23021893988738
4,22999,22,191,28,0,1,0,1,240,324,5,68037,7,4.36172783601759
6,9949,39,53,13,0,1,0,1,148,20,3,151117,18,3.99782308074573
4,13990,39,210,4,0,1,0,1,98,185,0,160428,14,4.14584875659054
4,19990,22,277,30,0,0,2,2,207,410,4,137631,10,4.30083451916161
4,35888,39,210,4,0,1,0,1,240,388,0,44220,4,4.55496135745466
4,25776,17,258,28,0,1,0,1,207,410,5,75056,7,4.41123237154107
4,33888,30,290,30,0,1,3,2,211,277,4,88350,5,4.53005875382146
4,27990,17,259,28,0,1,0,1,157,410,5,46341,5,4.44701841424766
4,13999,21,188,4,0,1,0,1,98,420,0,145934,13,4.14612803567824
4,15990,17,189,4,0,1,0,1,159,326,0,119281,13,4.20387562327733
4,30990,20,240,28,0,1,0,1,207,264,5,51344,7,4.49123559003325
4,34990,39,210,4,0,1,0,4,207,478,0,37892,4,4.54395635426559
4,21950,17,214,12,0,1,2,2,207,80,2,222947,10,4.34145430975306
4,7950,22,89,13,0,0,0,1,207,80,3,291063,12,3.90042175345774
6,25888,39,481,28,0,1,3,1,188,538,5,181169,20,4.41311527550751
4,29987,33,270,12,0,1,0,2,240,242,2,173010,7,4.47694750217407
4,6999,39,16,4,0,0,0,3,198,242,0,273640,23,3.84509804001426
4,14990,13,48,4,0,1,0,3,173,224,0,71241,8,4.17583060416225
4,11880,18,200,28,0,1,4,3,198,97,5,284604,21,4.07485299588125
4,58990,17,258,28,0,1,0,1,136,420,5,1228,3,4.77078575827799
4,15990,11,162,30,0,0,3,2,88,95,4,98801,8,4.20387562327733
4,8995,29,49,4,0,1,0,1,136,97,0,173586,15,3.95404944676359
4,10999,17,189,4,0,0,0,1,162,112,0,194510,11,4.04139268515823
4,23880,23,165,13,0,1,0,2,170,344,3,65001,10,4.37805250861264
4,29888,18,251,28,0,1,4,1,207,420,5,87601,7,4.47551138503771
4,26990,33,270,30,0,1,0,2,207,338,4,174143,10,4.43121897519885
4,18999,22,312,28,0,1,3,2,207,123,5,263446,15,4.27875360095283
4,41800,44,263,13,0,1,4,3,247,540,3,79995,6,4.6211866714709
4,17800,28,291,30,0,0,3,2,207,97,4,77404,9,4.25044440018997
4,35880,44,330,28,0,1,0,3,247,512,5,37578,8,4.55486453828593
5,36950,29,348,30,0,1,3,2,207,242,4,208293,6,4.56762619614371
4,16990,22,241,28,0,1,0,1,207,97,5,169051,12,4.23021893988738
6,7995,17,298,28,0,1,3,1,207,97,5,182067,21,3.90287278544608
4,17880,42,268,4,0,1,2,3,282,512,0,53447,13,4.25239180318124
4,40888,18,251,28,0,1,4,1,210,406,5,31601,5,4.61160648938064
4,18888,33,334,28,0,1,4,3,298,324,5,102233,13,4.27620896660486
4,6990,15,100,13,0,1,0,1,207,20,3,210012,18,3.84453930212901
4,24995,39,306,12,0,1,2,1,159,142,2,189331,11,4.39787051599537
4,31800,44,263,4,0,1,0,3,155,535,0,65068,7,4.50244077682888
6,9850,29,126,13,0,1,2,1,148,94,3,227000,14,3.99348031907
6,63888,47,459,28,0,1,4,4,302,568,5,125167,7,4.8054260905444
4,20888,17,258,28,0,1,0,1,170,277,5,105101,9,4.31991764989524
4,29888,23,150,4,0,0,0,1,240,388,0,54176,4,4.47551138503771
6,86888,42,405,28,0,1,4,2,314,568,5,53570,6,4.93896479898396
6,46800,42,431,28,0,1,4,2,219,535,5,81697,8,4.6702551327716
4,7995,13,46,13,0,1,0,1,259,97,3,182250,16,3.90287278544608
4,9995,13,46,4,0,1,0,1,148,97,0,154887,12,3.99982624745441
4,27990,17,258,28,0,1,4,1,228,326,5,65604,10,4.44701841424766
4,27888,39,210,4,0,1,0,1,207,408,0,76625,6,4.44543294229517
4,10990,33,152,4,0,1,0,2,173,518,0,149991,15,4.04103720786703
4,24900,29,348,30,0,1,3,2,159,420,4,243000,9,4.39621678829097
4,24800,30,215,7,0,1,2,1,207,97,1,103218,7,4.39446919234743
4,7950,18,200,28,0,1,4,1,312,80,5,155068,19,3.90042175345774
4,26990,39,248,13,0,1,0,1,207,332,3,102587,7,4.43121897519885
4,34800,45,358,13,0,1,4,3,155,535,3,78403,10,4.54159172349377
4,15950,21,106,4,0,1,0,1,219,217,0,89432,12,4.20278791503384
6,68800,56,497,13,0,1,2,3,219,535,3,45963,8,4.83759475060943
4,19990,20,240,28,0,1,0,1,240,376,5,82748,11,4.30083451916161
4,31995,39,210,4,0,1,0,4,170,485,0,67878,7,4.50509568811646
4,15420,35,78,4,0,1,0,3,159,46,0,77925,9,4.18811253716502
4,31990,39,210,4,0,1,0,1,148,332,0,62698,6,4.50502781581696
4,5499,23,150,13,0,1,0,1,211,11,3,240936,18,3.74036268949424
4,21990,21,228,28,0,1,0,1,198,344,5,56651,10,4.34224497854712
4,41990,42,374,28,0,1,3,3,287,324,5,53878,9,4.62315621732216
4,30888,18,251,28,0,1,4,1,211,538,5,66853,6,4.48980384868631
6,54800,21,421,13,0,1,2,1,211,558,3,57800,5,4.73878848349385
6,25999,33,454,28,0,1,4,2,207,420,5,129961,10,4.41497334797082
4,14990,21,149,4,0,1,0,1,57,185,0,124286,8,4.17583060416225
4,26995,30,215,12,0,1,2,2,159,97,2,70500,5,4.43129941946935
4,39990,23,150,4,0,1,0,1,264,437,0,15320,5,4.60196226407481
6,50990,21,421,13,0,1,2,1,155,558,3,29189,6,4.70749352913208
4,39990,39,243,12,0,1,2,2,159,572,2,122100,8,4.60196226407481
4,24950,17,183,7,0,1,2,2,219,242,1,177244,11,4.39708795620305
4,56483,20,198,28,0,1,3,1,219,410,5,698,2,4.75192544435422
6,64888,21,331,7,0,1,0,1,314,410,1,69476,4,4.81217108132737
4,7888,42,374,28,0,1,3,2,247,410,5,266859,16,3.89702195606036
4,10999,20,198,28,0,1,0,1,207,160,5,267823,11,4.04139268515823
4,15950,17,102,28,0,1,4,2,247,198,5,198474,15,4.20278791503384
5,35999,29,348,30,0,1,3,2,211,123,4,198000,9,4.55630250076729
4,34990,39,361,28,0,1,4,1,207,489,5,54276,7,4.54395635426559
4,39888,39,248,13,0,1,0,4,148,538,3,42000,5,4.60085314887124
5,36990,23,323,30,0,0,3,2,240,324,4,98634,9,4.5680960720186
4,21990,23,150,13,0,0,0,1,88,224,3,59479,8,4.34224497854712
4,47888,39,333,30,0,1,3,2,207,420,4,117345,6,4.68023576836405
4,32888,21,288,28,0,1,4,2,247,388,5,99851,8,4.51705066882822
4,29999,23,354,28,0,1,0,1,247,324,5,130420,8,4.47712125471966
4,16290,18,147,7,0,1,4,3,247,108,1,152443,11,4.21194774367943
4,40990,39,333,30,0,0,3,2,240,326,4,179131,10,4.61268851331978
4,47990,20,236,30,0,1,3,2,207,410,4,27936,6,4.68115979952519
5,16880,29,348,30,0,0,3,2,240,97,4,306461,14,4.22739816987365
4,23990,21,130,13,0,1,0,1,148,165,3,58147,6,4.38004835073693
4,28800,42,230,13,0,1,2,3,314,558,3,57654,11,4.45940756716695
6,36999,39,336,28,0,1,0,1,198,540,5,39653,9,4.56820172406699
4,33888,17,258,28,0,1,4,2,159,324,5,55121,6,4.53005875382146
4,30990,45,299,13,0,1,2,3,314,518,3,105908,10,4.49123559003325
4,16990,39,210,13,0,1,0,1,211,97,3,157501,11,4.23021893988738
4,32888,20,198,28,0,1,0,1,314,525,5,9129,3,4.51705066882822
4,33480,39,361,28,0,1,0,4,314,388,5,189119,6,4.52479842088622
5,38995,29,348,30,0,1,2,2,198,97,4,121605,10,4.5910200617183
4,28888,22,191,28,0,1,0,1,159,324,5,42773,4,4.46073250889167
4,37995,39,361,28,0,1,0,1,207,485,5,77123,6,4.57973787900196
4,35990,39,306,12,0,1,2,1,240,326,2,165215,11,4.55619391357285
4,22990,17,298,28,0,1,4,2,240,118,5,158593,11,4.36155786144052
4,7950,33,269,7,0,1,0,3,207,80,1,199167,15,3.90042175345774
4,52800,42,374,28,0,1,3,1,207,535,5,58323,6,4.7226421477302
4,89880,39,481,28,0,1,3,2,198,540,5,34126,4,4.95366789565704
4,32447,23,150,4,0,1,0,1,211,410,0,61817,6,4.51118793331722
4,24888,21,188,4,0,1,0,1,170,357,0,54995,5,4.39600744770516
4,24990,21,130,13,0,1,0,1,298,185,3,95217,10,4.39778363450951
4,14990,13,46,4,0,1,0,1,228,97,0,71420,9,4.17583060416225
4,27900,39,248,13,0,1,0,4,240,217,3,158742,10,4.4456197691051
4,33990,15,250,28,0,1,4,1,276,437,5,91244,7,4.5313639415202
4,54990,39,306,12,0,1,2,2,159,326,2,67372,5,4.74029161730932
4,12999,39,210,13,0,1,0,1,207,160,3,107000,14,4.11394335230684
4,12990,23,165,7,0,1,0,1,127,185,1,133385,14,4.11364258277174
5,31987,23,323,30,0,1,2,2,198,242,4,81714,8,4.50498708734523
4,55667,23,283,28,0,1,4,1,211,410,5,7492,3,4.74560561856638
6,44800,44,393,28,0,1,4,2,207,535,5,90801,9,4.65128770796321
4,16800,22,191,28,0,0,3,2,148,97,5,87092,14,4.22533513181854
4,79800,42,374,28,0,1,4,1,207,535,5,20816,4,4.90200833360337
4,42990,33,456,7,0,1,0,2,170,376,1,37448,10,4.63337754722054
4,64990,41,377,28,0,1,4,2,240,344,5,18786,6,4.8128532193973
4,20800,8,77,4,0,1,0,3,173,558,0,16222,6,4.31808421400326
4,12990,33,237,4,0,0,0,3,207,97,0,147681,18,4.11364258277174
4,24950,39,361,28,0,1,0,1,207,143,5,134158,7,4.39708795620305
4,14990,39,333,30,0,0,2,1,228,131,4,197212,14,4.17583060416225
4,10995,33,152,4,0,0,0,3,159,97,0,155446,12,4.04123473117143
4,6880,29,117,4,0,1,0,1,176,420,0,206993,11,3.83765155784639
4,12990,20,198,28,0,1,3,2,240,217,5,214466,15,4.11364258277174
4,26900,39,306,12,0,1,2,2,240,246,2,213169,13,4.42976842447861
4,44288,30,290,30,0,1,3,2,207,277,4,1256,3,4.64629587447341
4,14880,23,150,4,0,0,0,3,173,536,0,220156,19,4.17263211668629
4,28980,30,290,30,0,1,3,2,240,198,4,23773,4,4.46211336688357
6,22999,39,481,28,0,1,3,2,207,123,5,394167,26,4.36172783601759
4,24995,29,348,30,0,1,2,2,247,97,4,283047,13,4.39787051599537
6,54880,44,432,4,0,1,4,2,314,512,0,61612,8,4.73942201615579
6,15990,39,181,7,0,1,0,3,43,185,1,209970,18,4.20387562327733
4,35888,13,256,30,0,1,3,2,159,568,4,104003,10,4.55496135745466
4,30990,50,483,28,0,1,4,3,207,97,5,107036,13,4.49123559003325
4,19995,29,335,12,0,0,2,2,207,97,2,226455,13,4.30094312808055
4,64990,45,479,28,0,1,4,3,314,558,5,71997,6,4.8128532193973
6,13990,39,481,28,0,1,3,1,136,172,5,336271,22,4.14584875659054
6,9800,13,83,28,0,1,3,1,207,97,5,148451,14,3.9912703891951
4,43990,41,377,28,0,1,4,3,298,324,5,73048,7,4.64336383443755
6,22945,45,167,28,0,1,3,3,373,182,5,92715,14,4.36070698924874
4,29999,39,361,28,0,1,4,1,148,277,5,118937,8,4.47712125471966
4,27990,22,191,28,0,1,0,1,207,410,5,48932,4,4.44701841424766
4,14880,23,150,13,0,0,0,1,198,97,3,148421,11,4.17263211668629
4,19880,20,190,28,0,1,0,3,187,540,5,116603,11,4.29843822531076
6,10950,13,43,30,0,0,3,1,207,80,4,283736,19,4.03945377896174
4,22776,22,241,28,0,1,0,1,155,410,5,94701,10,4.35749652179556
4,6990,39,22,4,0,1,0,1,148,97,0,220905,20,3.84453930212901
4,28990,17,259,28,0,1,4,1,160,478,5,76436,7,4.46226319593422
4,22990,17,183,7,0,1,2,2,198,97,1,137282,12,4.36155786144052
4,29999,13,256,30,0,1,3,2,207,206,4,98030,9,4.47712125471966
4,16999,33,334,28,0,1,4,3,298,112,5,93662,12,4.23044892137827
4,49900,47,397,28,0,1,0,1,314,538,5,20747,5,4.69810924883241
4,10999,18,147,7,0,1,4,3,207,217,1,274000,11,4.04139268515823
6,53888,42,384,28,0,1,4,2,219,557,5,75416,10,4.73150012461456
5,19990,29,348,30,0,1,3,2,207,338,4,282575,12,4.30083451916161
4,109990,39,481,28,0,1,3,2,314,481,5,1000,2,5.04135715051963
4,19880,21,149,4,0,1,0,1,298,97,0,77871,7,4.29843822531076
4,12995,29,141,4,0,1,0,1,228,97,0,90730,13,4.11380970267295
4,14990,23,127,4,0,1,0,1,100,142,0,51735,12,4.17583060416225
4,25990,39,361,28,0,1,0,1,207,332,5,137479,9,4.41482298924042
4,22880,23,150,4,0,1,0,1,196,525,0,53815,10,4.35947500110838
4,23500,33,270,12,0,1,0,2,207,140,2,273970,8,4.37108634249479
6,19990,39,333,30,0,1,2,1,207,338,4,334566,19,4.30083451916161
6,27999,17,298,28,0,1,0,1,314,460,5,103102,7,4.44715803134222
6,59800,50,483,28,0,1,4,2,207,535,5,90865,9,4.77670844637722
4,24000,17,189,4,0,1,0,1,159,326,0,40488,5,4.38022933693804
4,34900,39,248,13,0,1,0,4,240,410,3,99437,6,4.54283787074887
4,11999,13,83,28,0,1,4,2,247,420,5,172770,11,4.07918124604763
4,22990,17,226,28,0,1,0,1,247,518,5,78735,4,4.36155786144052
4,42288,23,223,112,1,1,0,1,294,478,5,7,2,4.62622741558869
4,40898,23,283,28,0,1,4,1,211,410,5,46220,5,4.61171268943054
4,8995,29,49,4,0,0,0,1,148,97,0,144914,14,3.95404944676359
4,23980,17,189,4,0,1,0,1,240,198,0,55914,5,4.37986728908088
4,23990,17,189,4,0,1,0,1,228,224,0,34001,7,4.38004835073693
4,16880,20,349,28,0,0,3,2,67,97,5,332861,22,4.22739816987365
4,49800,45,433,7,0,1,2,3,207,535,1,66409,7,4.69723806344489
4,36800,45,346,4,0,1,4,3,219,535,0,91084,8,4.56585961999366
4,9950,13,46,13,0,1,0,1,207,238,3,120732,13,3.99786672623914
6,5888,44,273,13,0,1,0,3,1,112,3,115910,22,3.77004155431967
4,28888,14,224,28,0,1,0,1,170,140,5,16409,8,4.46073250889167
4,14990,17,189,4,0,0,0,2,127,185,0,114236,11,4.17583060416225
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,22990,29,141,4,0,0,0,3,156,97,0,105378,12,4.36155786144052
4,13990,13,46,13,0,1,0,1,173,410,3,92565,9,4.14584875659054
4,20990,22,191,28,0,1,0,1,314,384,5,64280,10,4.3220331286318
4,24990,22,191,28,0,1,0,1,207,376,5,21955,6,4.39778363450951
6,11990,13,175,7,0,1,2,1,240,97,1,141895,14,4.07885540297977
4,37990,39,248,13,0,1,0,4,148,408,3,29027,6,4.57968072521479
4,28990,14,224,28,0,1,0,1,207,485,5,58183,8,4.46226319593422
4,39280,33,270,12,0,1,0,2,159,420,2,97650,6,4.59418253535101
4,16999,13,87,4,0,0,0,3,259,112,0,102581,8,4.23044892137827
4,16999,20,236,30,0,0,3,2,207,123,4,278697,13,4.23044892137827
4,10995,17,102,28,0,0,0,1,98,97,5,199409,13,4.04123473117143
4,19990,22,191,28,0,0,0,1,159,388,5,65398,10,4.30083451916161
4,20990,17,142,4,0,1,0,1,240,478,0,39500,10,4.3220331286318
4,21990,17,217,13,0,1,0,1,207,127,3,85437,7,4.34224497854712
